Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13
-269.6221,74.37544,-59.999107,29.679735,-18.30961,-19.057121,-13.729777,-9.094619,-1.8421047,-2.788895,-25.163446,-9.352022,-7.668055
-290.13766,66.323906,-66.09714,23.418564,-21.271938,-17.000856,-14.233427,-12.963267,-5.167783,-3.6619096,-21.727638,-7.226231,-3.4292493
-3.28E+02,5.39E+01,-5.46E+01,2.13E+01,-1.97E+01,-1.44E+01,-1.12E+01,-9.65E+00,-7.51E+00,-7.01E+00,-2.18E+01,-8.47E-01,3.04E-01
-274.61472,65.03401,-71.5486,31.877876,-22.0455,-13.691654,-14.694015,-11.201748,-2.1522408,-2.627178,-22.548508,-6.6305037,-9.824006
-270.06952,154.13557,-1.8974202,20.552692,8.6020155,0.535341,0.36945248,9.5407915,-7.31852,-1.0053248,-11.930894,1.8119891,3.037293
-286.97614,154.89697,5.439484,4.9998503,7.509677,14.758349,4.806073,-0.76115894,-9.588202,10.206958,-5.7124724,-6.978168,10.512954
-322.21323,134.38435,3.5593982,4.0667963,19.665188,19.060863,4.3236694,5.382731,-1.361609,10.249986,4.755536,9.093487,13.560256
-326.7364,137.09026,7.166685,16.966143,17.178322,18.180193,6.4081492,12.619454,2.844122,9.8632345,-4.4757853,4.949581,13.851375
-51.930733,148.9297,-39.823437,-26.061192,-32.8055,-11.920432,-2.4012663,3.717757,-9.028801,1.7003212,8.840544,10.561464,1.4720811
-35.670856,155.6558,-30.299541,-22.17856,-36.0861,-18.201109,-7.5272293,3.8432524,-3.9558437,3.1266677,8.4413185,8.268978,-1.4163957
-123.39036,146.6135,-17.877365,-20.761213,-23.771063,-8.997769,-3.6326554,6.502481,-1.0176401,5.1658163,3.918019,7.073508,2.7236285
-310.54633,138.34192,-3.9188874,-14.494044,-5.0338206,5.371281,4.9737024,13.752568,-1.3387877,10.007456,-0.38415667,6.3494463,6.9663353
-127.56341,33.666412,25.070143,20.797564,28.822655,10.212196,-10.344148,6.191777,8.130107,18.69613,-10.215893,-3.7278848,4.4669247
-124.065254,42.677036,11.150935,22.03762,32.976425,15.213307,-12.860435,8.866627,13.455429,13.584329,-11.838664,-1.8513728,1.9954886
-101.6501,59.060463,9.929154,1.4204959,8.00624,34.294193,-8.697056,1.0355109,-1.2700722,9.9494,4.470952,18.816578,20.879692
-84.404305,52.708565,13.286296,1.2752339,6.5446525,32.121143,-8.554012,-0.2562766,2.5656738,10.071669,1.8813336,14.017381,19.62225
-254.7293,115.87376,-16.029875,21.815653,-9.978114,44.427345,4.6975875,1.9772547,3.2304688,7.6927943,18.737827,3.4160304,3.1493485
-197.42361,114.40587,-60.083294,29.661102,-4.906287,19.735233,-16.032932,-16.517767,-10.166268,9.841198,25.699892,24.941463,17.504288
-190.01817,120.05503,-57.797497,24.506098,-4.8508983,12.684948,-15.676103,-14.350522,-5.37441,10.416752,28.53272,26.981094,8.638881
-254.94199,157.9939,-15.201321,22.678143,3.112651,17.126003,1.1433692,-10.58334,-10.6014,11.707502,21.576096,19.358505,9.630362
-291.7106,161.56265,-16.654125,22.840092,7.8108077,19.710562,-2.8814898,-13.1619215,-8.567719,11.389325,25.185898,17.623957,11.201653
-255.20195,116.566635,-15.7630005,22.112335,-10.021492,44.12926,4.247048,2.1791162,3.6269426,8.005942,18.513294,2.9147341,2.905557
-337.49045,172.60254,-1.1439468,-17.844555,-1.8134273,12.144442,-1.5144104,4.951468,3.5026157,-1.0711977,-4.9474745,-2.426143,-1.6088676
-3.28E+02,1.67E+02,-1.61E+01,-1.72E+01,1.15E+00,1.65E+01,-3.45E+00,5.96E+00,-2.02E-01,-1.18E+01,-5.28E+00,5.09E+00,-9.24E+00
-3.34E+02,1.64E+02,-1.14E+01,-1.32E+01,-8.44E-02,9.18E+00,-2.30E+00,8.17E+00,2.63E+00,-5.18E+00,-6.25E+00,-2.25E+00,-7.22E-01
-320.1879,178.75314,-6.2166686,-18.338879,-7.033006,6.2307944,-12.4950485,-1.0090069,-3.1567438,-7.821156,-2.36117,-3.1762443,-9.991276
-346.7618,131.78969,-24.678537,29.761724,-5.9549813,-16.436043,-12.710153,-8.9135,-27.750565,-13.470838,-12.648119,-11.943609,-12.939746
-390.32025,155.30966,-7.494593,15.078656,7.5111055,-2.247281,-6.9743476,-4.1056128,-17.8964,-14.870901,-19.552586,-13.886916,-21.203825
-232.29453,160.44685,-17.489773,19.455976,10.857921,-4.288793,-16.681822,3.0401092,-3.4681659,9.488849,-4.1803255,2.925823,-11.337333
-233.25037,164.91496,-17.520649,15.997739,7.346753,-3.7927623,-13.648596,1.8330706,-6.115356,9.240738,-4.2830186,2.5807261,-9.125567
-223.7509,155.30687,-20.2656,16.542187,10.042303,-4.247216,-14.58119,7.301095,-4.544251,3.2684252,-9.550468,4.889344,-9.431708
-216.03413,151.44505,-25.576023,15.805402,5.3858104,-5.0099387,-11.377189,13.391396,-3.3721547,4.1052036,-10.407486,0.82063866,-5.960202
-246.9623,162.95355,-9.919465,12.135083,2.2940545,-0.7090111,-10.908638,4.198214,-2.8751943,8.403066,-6.3784475,-0.6819936,-10.632957
-241.93289,156.8413,-15.663529,15.370594,5.6232,-2.6587417,-12.662848,4.457251,-3.535863,8.267027,-6.826818,0.58703786,-8.652269
-159.3548,162.46512,-3.7806795,33.181847,16.94184,1.7622648,-9.671021,13.635945,7.2649336,6.981498,4.414718,11.6220665,10.6276455
-156.21265,162.47205,-4.050355,33.462452,17.08178,2.7532153,-13.048801,13.983383,7.1621504,8.055252,4.293168,10.185293,11.898003
-9.78E+01,1.56E+02,-6.46E+00,4.05E+01,1.74E+01,8.82E+00,-1.28E+01,9.51E+00,7.38E+00,3.84E+00,-6.08E-02,7.26E+00,-2.56E+00
-9.67E+01,1.56E+02,-6.54E+00,4.09E+01,1.79E+01,9.14E+00,-1.34E+01,9.65E+00,7.07E+00,3.52E+00,1.24E-01,7.75E+00,-2.52E+00
-75.154045,145.31795,-4.170303,38.48317,9.203225,6.954554,-7.7100687,10.7839775,4.3035326,0.8308888,-2.1955433,11.008379,0.37624136
-71.69439,145.15279,-3.1586664,38.548496,8.534659,6.58325,-9.141877,10.62913,4.4455385,-0.4345863,-1.961725,11.269001,1.3240517
-72.00136,145.55853,-2.8803983,38.513233,8.59946,6.908924,-9.840441,10.964714,4.5097613,-0.43258104,-1.461705,11.017521,2.3595362
-73.317894,146.45224,-3.330584,38.47787,8.75325,7.332958,-9.614708,10.846401,4.2616625,-0.38447315,-1.3623039,10.832032,1.3587524
-233.64452,136.3604,-35.340218,28.684393,-15.003291,15.36079,10.831979,-1.0251229,3.8616915,13.502571,1.4512353,4.619489,-0.75691336
-190.85014,101.47625,-48.90459,39.310005,-24.330435,21.676807,8.093112,-6.0266004,2.1910164,15.0374775,7.411768,9.336507,1.3714372
-223.47598,88.35526,-35.995632,40.690617,-35.074886,25.535536,13.913765,1.2661057,2.8185003,14.006645,11.402022,0.67505866,6.0203466
-77.2714,141.00853,-64.80938,20.772398,-14.610736,6.035767,-8.631828,1.6901573,-8.067561,-0.67900497,-9.298837,-3.5315297,-3.6867723
-220.46257,148.74797,-19.811943,38.575527,7.4552674,0.47519252,11.314303,4.169701,-1.7529664,15.866872,3.4549294,1.391258,11.658382
-242.74765,143.97401,-21.929428,27.029139,9.044493,-1.4732218,-3.5415943,-1.6947308,-0.9587954,9.014544,-1.8600479,-2.9275777,5.300573
-251.00636,155.15779,-20.775673,25.494541,6.54619,-0.944081,-2.5814002,1.1047362,-1.521429,8.236569,-0.8575987,-1.4343913,4.2690735
-2.53E+02,1.55E+02,-2.36E+01,2.74E+01,4.97E+00,1.10E+00,-3.24E-01,-1.98E+00,1.42E-01,8.66E+00,-9.78E-01,-9.50E-01,3.58E+00
-215.70068,149.64294,-29.94889,21.692966,7.827624,-1.1371834,0.8842274,-3.9280283,-1.0805519,10.548327,-1.9813864,3.5929875,3.7279842
-2.19E+02,1.55E+02,-2.17E+01,2.32E+01,5.35E+00,1.67E+00,1.22E-01,-4.22E+00,-1.84E+00,1.02E+01,-2.45E+00,-6.69E-01,1.81E+00
-232.12607,156.27042,-25.494686,32.85799,9.721952,-3.5659835,0.85785997,2.2134717,-0.83979553,15.047231,0.77527493,4.891205,8.74964
-2.33E+02,1.53E+02,-2.36E+01,3.57E+01,7.19E+00,-7.62E-01,2.38E+00,-9.05E-02,-4.79E+00,1.38E+01,1.86E+00,2.15E+00,5.71E+00
-111.034546,126.907875,-20.710669,21.822428,1.5226231,16.038038,-4.312861,5.173011,-8.84791,9.462688,0.3696065,6.2838917,5.5259933
-64.11416,94.3031,-8.782417,26.96599,-9.638193,2.189306,1.654808,12.464812,-18.991982,14.32778,0.751128,2.0301495,-3.5948684
-109.90967,89.12544,-135.25674,55.02216,-40.552994,16.484573,-30.18382,6.4890203,-15.131774,-4.557487,-13.2964,1.6369876,-1.2934709
-127.50845,98.94698,-137.7101,52.428642,-38.361637,18.616915,-30.816824,5.7470036,-9.636404,-12.458843,-5.100219,-2.8385699,5.2453184
-123.36983,85.17085,-117.37916,54.00633,-37.142185,23.649948,-33.34758,15.207631,-20.997253,4.514771,-14.503505,6.3272805,-2.4097097
-132.52626,100.35767,-136.16074,59.493015,-40.98278,18.623693,-29.845345,7.684537,-13.506078,-2.5232859,-11.480484,2.629292,-3.071352
-115.26613,75.02316,-122.685524,59.084904,-43.710537,28.603546,-39.749146,19.99209,-20.220444,3.5185008,-12.841958,3.8487964,-2.7523344
-120.92703,82.14057,-125.382164,61.482224,-46.14326,24.047972,-34.08908,8.322,-16.334543,-4.0871973,-8.037642,-2.186091,1.6563061
-135.42006,87.65243,-119.49167,49.638546,-40.067047,21.35584,-36.013683,13.149494,-16.550127,-1.5436337,-9.820345,-0.73339474,0.8469531
-127.28496,97.84799,-134.4176,61.124474,-46.082703,22.559706,-36.42331,4.9880633,-10.975912,-10.013096,-2.9466522,-1.436937,2.3624668
-76.36238,0.4726229,13.758253,17.451849,-1.2152504,3.758643,0.44104907,-2.8971403,-3.4504974,0.7829994,1.0212746,5.4941154,-3.0813003
-96.30911,-4.671284,14.226221,18.678606,-2.3013978,2.6921122,0.5217864,-3.154869,-7.1453624,-3.118392,-1.8479007,6.891291,-2.721306
-2.01E+02,-1.70E+01,2.34E+01,2.51E+01,-1.02E+01,4.95E+00,2.46E+00,1.84E-01,-3.42E+00,-3.90E+00,-6.27E+00,1.03E+01,-7.23E+00
-107.80118,8.326176,17.678204,15.813269,-0.13590387,3.8865826,1.0539805,2.550237,-4.7584953,-5.566511,-1.4873701,5.2627645,-1.9944959
-153.54475,6.7318788,29.376888,18.53784,-4.791451,0.66243535,-10.66953,-2.2102656,-1.7774861,-6.060287,-11.532138,-7.4681973,-14.161339
-95.26974,11.380047,21.64584,20.350262,-1.9359801,-3.438497,-10.037854,0.75965077,-7.2408814,-10.445354,-11.085356,3.1046364,-1.9607812
-205.29236,2.4933085,54.571186,23.213224,0.38375127,-1.609315,-1.0013254,-7.5877433,4.031899,-9.040683,12.353719,2.5163486,-1.7615445
-210.87437,3.3524613,54.478233,28.033028,-1.6336519,1.2431769,-1.3277988,-4.093538,0.84609306,-9.11507,6.050214,5.270352,-1.8377373
-103.86827,10.243463,23.012148,20.377031,-2.2204502,-3.008341,-10.445108,2.0526788,-5.780827,-10.379053,-12.705698,1.1772583,-3.460064
-223.82262,3.4941478,54.823948,34.85701,-5.955837,5.4040895,-5.252061,4.3733296,-6.681536,-2.2784643,-10.384398,11.91996,-13.955029
-230.24738,3.7372305,53.335632,36.90336,-8.206075,7.5905986,-7.17877,7.1986556,-8.484357,-1.4644052,-11.880544,10.309065,-15.707387
-238.37207,4.3856955,49.78711,38.583115,-10.868063,8.552761,-10.701003,6.6600914,-9.159906,-1.3003342,-9.7851095,7.7007766,-14.175296
-246.29922,2.9037843,48.313217,40.822243,-11.756082,8.199158,-14.417928,6.0296555,-9.331191,-0.8983048,-8.106757,6.1665573,-12.441765
-255.19362,4.2469254,46.09756,43.262672,-11.71191,8.857377,-15.896651,4.749357,-6.737728,-2.797796,-1.4542173,2.5770218,-11.099217
-2.59E+02,4.27E+00,4.64E+01,4.57E+01,-1.14E+01,1.25E+01,-1.77E+01,4.27E+00,-6.07E+00,-4.42E+00,2.43E+00,-7.38E-02,-7.08E+00
-260.60532,5.26302,46.816315,48.896416,-12.4884815,16.04971,-18.585344,4.3117857,-3.7469409,-7.3059363,7.6165004,-3.1052608,-5.170187
-261.5482,5.9379206,49.010094,55.48634,-12.141833,16.853296,-10.10337,-6.3343053,11.066674,-17.895918,15.311899,-1.9148287,-9.834248
-1.10E+02,8.27E+00,2.25E+01,1.93E+01,-2.09E+00,-1.67E+00,-1.14E+01,3.95E-02,-5.77E+00,-9.78E+00,-1.44E+01,-9.19E-01,-4.00E+00
-261.21292,11.799195,39.402237,60.028225,-5.5534534,12.29454,2.755608,-9.5882435,-11.226533,3.2880564,-9.927261,10.078791,-3.8796945
-2.69E+02,1.18E+01,3.35E+01,5.52E+01,-1.89E+00,9.61E+00,1.99E+00,-3.17E-01,-1.87E+01,-5.42E-01,-3.98E-02,-3.11E+00,-9.89E-01
-272.56656,10.859535,32.54604,52.535236,-0.8657853,10.800361,-1.8836502,5.783274,-18.941713,-6.6365867,6.3642273,-4.407356,-5.9721284
-313.976,11.575945,26.067783,47.314816,3.114377,12.405636,-7.928471,2.8898358,8.711518,-9.238408,-3.9991913,17.955347,-12.417948
-3.44E+02,2.40E+01,1.62E+01,3.87E+01,1.12E+00,1.68E+01,6.70E+00,1.32E+00,-4.13E+00,-1.20E-01,2.05E+01,1.28E+01,-1.53E+01
-347.2793,26.40559,15.9495125,35.468636,-1.1926821,13.192374,8.584525,9.027858,-2.612852,-7.049765,11.972213,17.975628,-3.5273063
-147.89256,1.2829846,25.048311,14.33491,-5.376199,-0.78931,-10.45541,-4.386522,-4.559832,-7.7843323,-14.799957,-6.289471,-11.259507
-152.1722,2.1915402,25.93409,14.867346,-6.027263,-0.65650934,-10.438434,-3.8780408,-3.5758498,-7.2602205,-13.796443,-6.989237,-13.853192
-3.66E+02,1.31E+02,3.23E+01,3.15E+01,2.00E+01,1.32E+01,2.49E-01,1.39E+01,1.92E+01,9.91E+00,-1.56E+00,8.68E+00,1.51E+01
-394.49033,142.35654,33.958286,29.7927,26.379414,15.342954,1.8407862,19.191813,22.71345,10.611739,-0.6838835,9.154312,16.37089
-409.8542,151.25458,36.24025,30.163729,20.689907,15.45376,7.897926,21.057447,19.809822,10.472404,4.0646143,8.825376,11.372593
-282.1481,46.68693,-138.79541,-57.77484,-79.14767,-32.467796,-44.733208,-11.507389,-18.79352,-0.95702255,-3.8883247,16.37693,11.858405
-2.81E+02,3.64E+01,-1.46E+02,-5.38E+01,-8.79E+01,-4.18E+01,-4.48E+01,-1.50E+01,-2.03E+01,-1.17E-01,-3.93E+00,2.04E+01,1.04E+01
-205.69649,12.097174,-148.3903,-43.83694,-74.806175,-21.626677,-42.6961,-18.958965,-17.147112,1.4701219,-3.5837839,19.765055,4.7398567
-221.58318,21.671097,-145.6984,-53.68944,-80.987206,-27.11914,-37.926884,-12.148594,-7.973225,2.050836,-9.37778,14.882524,8.537065
-237.49803,28.520815,-137.6676,-55.579594,-79.64574,-26.446077,-36.013752,-10.554088,-10.360717,1.7419567,-8.1742,12.220079,8.373758
-209.81444,28.975246,-134.03645,-48.672417,-72.30595,-27.82408,-33.42596,-8.721336,-8.12878,-0.4366224,-9.116708,16.093555,12.167208
-249.40395,26.34594,-143.06325,-57.239014,-85.01868,-32.445385,-36.848724,-15.7110815,-18.07859,-7.214257,-7.32397,14.659979,4.9230375
-147.71251,152.62158,15.5322275,11.941351,-11.694692,5.860084,0.78811556,-0.6414878,-6.7681623,-4.5703626,-5.934147,3.7646918,-0.76800925
-43.93616,117.37514,4.125956,20.100649,-11.329819,5.344687,-1.9282893,1.8713527,-4.8987055,2.9713113,-2.5298681,5.567011,2.6505883
-29.098516,111.50202,1.2590249,19.398415,-11.878615,5.4321256,-1.5935743,2.3481872,-5.3562446,3.7547665,-1.6334915,5.7527843,3.1772573
-21.428078,110.69032,1.1510079,20.985653,-10.0839,6.219821,-0.12217236,3.019954,-5.366929,3.3349853,-1.8597504,6.6838984,4.2429166
-1.38E+01,1.11E+02,1.23E+00,2.13E+01,-9.20E+00,6.36E+00,1.01E-01,3.41E+00,-4.22E+00,4.63E+00,-1.91E+00,6.89E+00,4.22E+00
-2.98E+02,1.71E+02,3.95E+01,9.74E+00,-4.59E+00,-1.51E+01,-8.73E+00,1.37E+01,-1.48E+01,-9.22E-02,1.90E+01,1.34E+01,7.32E+00
-396.91925,148.23108,30.810583,8.686356,-8.492182,-17.30099,-11.536835,16.320503,-20.161268,-5.976175,13.655632,12.527198,8.752007
-356.6125,167.64445,43.511776,-22.954666,-31.901987,-21.251795,-16.261744,-3.6141737,1.3474824,-5.2035866,-16.19502,-6.5518055,12.231052
-272.75507,168.82677,31.114403,-15.161664,-29.487677,-29.877455,-19.64795,1.1925267,-13.634168,-9.629954,-7.164169,8.90665,13.791885
-215.93633,155.98964,-21.373318,-20.870363,-8.954591,-5.6988897,0.2296416,7.5068974,-10.874623,-4.365902,-4.240136,12.050692,6.7649293
-214.79375,156.16159,-50.68121,-26.677998,3.3023849,-19.625881,-19.516657,6.0822277,-17.907562,-1.007474,-4.052404,17.568363,14.091843
-181.11426,184.87503,-31.51981,-33.045288,-23.809898,-9.887064,3.587892,-1.8117882,-11.708235,-0.7029698,-2.36799,21.769588,-1.3158058
-236.14511,158.25285,-10.169958,-23.343616,-7.5384736,1.0873383,2.5378413,7.772664,-6.0820913,2.7364047,1.1110096,14.868532,-0.41159454
-224.68297,148.57828,-17.816956,-10.1206665,-3.2557924,-0.9647947,0.46272644,0.62370527,-8.887494,4.321946,-1.7782516,14.444594,2.5551703
-228.41144,161.60143,-14.506724,-21.54779,-12.517636,2.8144255,2.224912,1.1287847,-13.636456,2.1787007,2.0951035,16.686382,-0.59124357
-399.693,141.92807,36.671585,-3.1393776,-12.362532,11.950688,4.57745,20.163055,-8.772343,-3.5556364,2.294331,10.002098,-1.3625032
-3.53E+02,1.54E+02,-6.22E+00,-1.37E+01,-6.30E+00,-1.83E-01,5.65E+00,4.55E+00,-6.77E+00,4.05E+00,1.53E+00,1.23E+01,-5.20E-01
-319.7482,135.19772,-17.702515,-17.771305,8.511729,-10.181478,-10.116128,7.9531536,-8.957431,-0.98671794,-4.241509,13.893704,11.103174
-341.8802,141.49606,-6.1079,-13.208572,-2.8220186,-1.211035,1.9313873,9.716496,-6.123495,-3.4301014,-3.367033,9.456117,5.449437
-240.32794,115.53245,-33.851818,26.144955,-11.903114,9.472285,-18.428675,-10.872427,-3.3708065,-7.166038,-5.268725,1.3585367,2.8088365
-206.12315,112.00551,-54.080444,13.269673,-14.464282,12.935491,-17.663431,-8.822325,-1.7293981,-8.62782,-7.16133,2.1928341,5.325771
-227.96193,128.91905,-46.24009,19.118374,-15.529968,9.217733,-11.337695,-4.5895963,4.8271537,-3.4928863,-7.5155144,3.4290674,5.7161975
-214.95114,132.5433,-50.295002,16.721128,-17.150444,13.808349,-8.587526,-3.773233,3.9161632,-6.681426,-5.717235,4.058423,2.8184829
-214.94038,115.6018,-49.712093,21.33809,-12.057373,11.576732,-18.397211,-10.163488,-0.5312831,-5.13297,-4.7548213,3.0047364,1.492145
-241.7643,117.760704,-45.447468,15.446469,-18.004793,9.379744,-13.5098505,-7.4054127,5.705464,-6.302129,-4.253611,1.478047,3.050983
-234.8259,113.88109,-45.89816,9.3695545,-16.932522,10.501708,-11.77556,-8.09852,6.062937,-5.5843596,-1.2667458,2.5458932,6.649652
-237.18393,122.70114,-39.486748,17.30946,-12.143213,17.768118,-15.339626,-3.4201424,3.4034226,-6.750656,-6.264607,2.0012088,-1.4368392
-238.74318,115.5958,-42.33151,21.19454,-10.580199,16.753534,-17.01666,-3.3560834,-0.3857855,-11.728713,-6.438533,2.6057186,6.2140346
-225.52077,116.2142,-47.296017,23.618107,-6.4285684,15.556408,-15.284927,2.360829,1.9945841,-11.241602,-3.4473603,3.7795827,5.3508697
-227.9326,121.6411,-50.879868,25.616947,-1.7183051,21.302671,-12.822104,-3.5041049,13.682097,-0.25189155,4.41198,9.778038,11.375677
-216.61484,115.8813,-40.19459,25.99966,-6.1814685,14.448142,-13.0613785,-5.45504,2.2250228,-9.3008175,-5.030924,2.6764197,1.5653973
-246.14374,121.477295,-47.07112,21.892933,-3.7805085,19.299246,-15.4347,-3.8646734,-2.629096,-10.251276,-6.8071775,3.18518,5.364791
-2.53E+02,1.25E+02,-4.16E+01,1.98E+01,-1.03E+01,1.65E+01,-1.65E+01,-2.37E-01,3.04E+00,-7.58E+00,-3.90E+00,5.44E+00,7.86E+00
-268.22495,129.20782,-20.614904,23.738682,3.48284,8.120007,-7.022317,5.1086025,-10.9579115,-0.7206832,-2.2924755,8.18424,-5.302874
-269.5914,116.479004,-12.482662,20.909811,5.514535,10.366332,-6.355974,2.8536768,-12.493274,5.2784295,-4.6865573,4.289651,-2.3833451
-257.7713,120.99704,-21.058393,17.704983,1.3925711,8.147635,-2.855893,9.047039,-11.0042715,0.7912219,-6.1689625,4.8228154,-3.290734
-270.965,142.80386,-15.843459,22.45454,6.10074,10.460532,-1.48065,8.143154,-10.582876,2.8608272,0.4731561,5.4492207,-5.5102735
-2.90E+02,1.37E+02,-1.33E+01,2.26E+01,7.46E+00,1.03E+01,-3.78E+00,1.72E+00,-8.03E+00,1.01E+00,-7.22E+00,-7.58E-02,-5.44E+00
-2.62E+02,1.51E+02,-1.46E+00,2.00E-02,2.55E+00,1.18E+01,-6.87E+00,6.65E+00,1.34E+00,8.42E+00,-5.78E+00,3.14E+00,-4.30E+00
-29.763054,98.24591,-22.77467,7.3781204,-1.3372259,20.057856,1.672964,18.754356,0.11905503,7.011988,-0.64645594,15.461598,-0.38027138
-98.77683,127.33776,-22.853052,12.486373,-5.0146575,21.495295,1.6471231,14.924513,0.20207185,6.10703,-3.469383,11.482096,-0.32359558
-329.98044,127.87768,-5.5008116,8.764436,-4.7934303,17.132708,15.568876,3.0707347,18.174803,18.158693,10.091437,10.814061,9.406368
-307.74963,98.611946,-9.233518,14.292387,-4.99854,0.3987127,12.29459,1.771377,4.1733956,8.617373,1.892219,6.3267603,6.625074
-306.44617,112.79094,-18.069168,7.7218785,-22.01002,-4.484947,13.544603,3.2096498,10.032737,9.603516,5.634468,12.972712,3.7310863
-286.4064,86.08562,-37.998943,-21.240923,-29.500582,4.0658984,-13.97682,13.474347,5.8941536,23.323143,6.0374727,14.303488,0.6954371
-305.15414,105.674515,-51.0232,-8.925057,-20.825611,0.95803934,4.483438,2.3872232,9.47702,12.09255,5.0275483,16.040215,2.1122613
-3.23E+02,1.00E+02,-4.23E+01,1.88E+00,-1.62E+01,-2.44E+00,1.93E-01,-1.56E+00,-2.33E+00,3.32E+00,8.42E+00,1.55E+01,1.03E+01
-74.46676,59.85681,0.92103195,45.138916,-3.1361902,-22.54545,17.27812,2.956266,-32.455322,9.345498,-5.1935887,-12.494986,-7.9638267
-208.63358,186.08311,-80.243675,-36.661377,3.4362426,-25.915834,-4.0276537,1.7613592,-19.135712,-12.695586,-4.452317,-12.536813,-8.491478
-166.74371,211.57451,-111.18856,-27.841368,3.8876889,-29.419767,-0.6314759,-5.196316,-9.835215,-1.0415736,-5.7942834,-13.8183365,-12.714355
-184.56418,192.20877,-97.10207,-32.030964,9.052963,-25.976852,-6.7688046,-7.425744,-19.830542,-5.5301805,1.4960588,-9.314773,-11.936357
-271.5313,200.83142,-98.96087,-18.940495,5.597192,-29.78855,-2.2664704,-8.17926,-14.302731,-4.6686916,-6.373284,-9.503888,-7.0271087
-21.272709,-38.414677,-43.174023,-23.389858,-17.359047,-8.87492,-13.341773,-5.3361197,-3.0450537,0.5184653,-5.909096,0.05483817,-2.1168242
-0.8269069,-41.472816,-46.51505,-24.985245,-16.432821,-8.204825,-11.296723,-7.046893,-2.3649282,1.1351527,-4.4720993,0.7896552,-2.059872
-35.73922,-38.326595,-39.873177,-19.912676,-19.3028,-6.5937486,-12.13889,-5.3039813,-5.074525,1.5360656,-4.455349,-0.54320896,-2.3498507
-148.83673,-40.483093,-31.63652,-4.8140535,-25.280905,-8.007447,-4.9589195,8.076425,-0.24491856,4.7653675,-2.9869092,-1.6884015,-0.3816942
-56.83131,-21.939705,6.866537,31.079744,25.68216,12.807877,-13.342015,14.922502,11.379123,14.696083,20.1351,6.244472,-8.069992
-36.40328,-29.389265,6.93745,29.4117,26.08007,13.214634,-12.037578,14.768108,9.934454,20.667887,22.943382,7.022493,-9.075314
-82.98924,18.349709,0.9299592,28.259878,2.5973856,-9.624949,-18.296398,27.35029,8.12999,19.82942,16.147182,18.529184,9.850438
-59.73953,14.292739,-2.8206363,34.898106,-4.279544,-11.756941,-18.123549,24.933893,6.7683535,23.012035,20.162344,18.26652,10.724488
-26.496923,-29.741274,-36.538696,-17.018454,-23.234043,-7.60234,-10.624146,3.705977,-6.693621,12.983269,-8.967821,-7.350904,-7.8975906
-2.3415961,-28.603676,-37.258152,-22.509111,-22.681417,-6.420293,-11.325001,2.488737,-7.2858768,11.68257,-11.635527,-5.8008566,-10.33593
-56.35605,-32.608284,-31.441841,-7.6166077,-18.519855,-8.557502,-9.301602,6.104886,-3.9452207,13.635586,-6.2819324,-3.825522,-7.1676965
-232.39417,106.96272,-7.9846034,19.115515,-0.23677775,0.5215393,15.620072,1.3266627,9.269166,4.928496,4.173929,-2.5612621,-4.9035554
-257.86066,121.10899,-5.750447,37.527836,12.084579,27.517784,9.532605,14.726665,-2.29282,8.823727,7.554323,11.407518,-3.7390969
-372.78372,90.24295,-1.5702232,-8.644274,3.1958776,10.137703,-1.7881526,11.387846,-4.4376707,7.4403834,4.023502,-1.2511678,-8.153356
-378.23166,93.924736,-28.173601,-23.358408,-8.091121,1.3188347,-9.52754,-0.7553711,3.7103965,10.742076,3.2817364,13.1076,4.0068192
-474.15158,59.187954,-15.654487,-18.692406,-8.613806,5.9275737,0.5708275,6.2493577,7.1601853,7.843422,2.392195,8.48753,6.471458
-3.12E+02,9.12E+01,-2.98E+01,-9.98E+00,-4.90E+00,-3.01E+00,-1.08E+01,-4.91E+00,-1.71E+00,4.45E+00,-8.88E-01,1.98E+00,-8.48E-02
-208.18346,105.111885,33.32673,34.507847,-19.784737,-3.4670298,14.753039,-6.3173575,-9.467638,20.127977,-33.163853,10.856875,-8.120711
-229.11769,103.511246,32.13005,29.575605,-15.701716,-2.7511995,13.30854,-5.66474,-7.1523643,17.403751,-28.247782,12.374867,-4.5762467
-258.22913,116.208496,58.73494,32.35749,-23.196573,-6.761094,25.48135,-6.146386,-12.993087,21.663208,-22.832556,11.0180435,-8.753438
-225.31075,112.14823,57.58062,33.072384,-27.63673,-6.2350326,29.380066,-7.786823,-13.119482,24.092796,-24.063276,13.674751,-10.919817
-145.14426,113.472496,53.272285,36.394115,-24.54334,-10.423121,24.05366,-3.4080184,-12.694566,19.811174,-24.28418,9.027158,-8.837895
-154.85843,111.18967,54.71349,39.12758,-21.948914,-9.2747965,24.619658,-4.1611676,-15.135052,23.398495,-24.808666,10.124163,-8.982304
-222.02425,113.324875,56.54503,32.01748,-28.369534,-4.595399,30.128212,-6.993366,-13.42146,23.324059,-23.856117,13.792522,-11.318239
-229.93791,113.876465,57.17928,34.574657,-24.091522,-7.215188,27.45482,-6.010004,-13.403503,22.75566,-24.750708,12.31235,-11.315613
-233.59596,111.68924,58.11653,38.1984,-19.28229,-10.051328,23.842243,-6.407241,-12.772461,23.115458,-26.040333,10.920718,-9.8736315
